"id";"артикул";"Наименование";"Товар";"Фабрика";"Коллекция";"Тип";"Размер";"Ширина";"Длина";"Вес";"Шт";"М2";"ЕдИзм";"Линк";"Неликвид";"Цена1";"Цена2";"Цена3";"Цена4";"Цена5";"Цена6";"Цена7";"Цена8";"Цена9";"Цена10";"Цена11";"Акция";"Распродажа";"Новинка";"Материал";"Стиль";"Поверхность";"Назначение";"Цвет"
"300281";"+4051";"обл, Geo Azul 0,9, 25x40";"+4051 Плитка облиц. керамич. GEO AZUL 0,9, 25x40";"Colorker";"Forma";"обл";"25x40";"25";"40";"16";"9";"0,9";"м2";;"1";"1497,6";"1422,72";"2945,6";"1185,6";"1422,72";"1185,6";"1185,6";"1185,6";"1185,6";"1185,6";"1185,6";"0";"1";"0";"Керамическая плитка";;;;
"311422";"+11612";"плитка, Frapuccino Pul., 58,5x58,5";"+11612 Плитка облиц. керамич. FRAPUCCINO PUL., 58,5x58,5";"Colorker";"Frapuccino";"плитка";"58,5x58,5";"58,5";"58,5";"24";"3";"1,03";"м2";;"1";"2880";"2736";"5409,6";"2280";"2736";"2280";"2280";"2280";"2280";"2280";"2280";"1";"0";"0";"Керамогранит";"Мрамор";"глянцевая";"Плитка для пола";"Серый"
"311423";"+11613";"панно, Ang.Ros.Frapuccino Pul., 58,5x58,5";"+11613 Панно керамич. ANG.ROS.FRAPUCCINO PUL., 58,5x58,5";"Colorker";"Frapuccino";"панно";"58,5x58,5";"58,5";"58,5";"16";"2";"0,6845";"шт";;"1";"11807,2";"9534,2";"16777,6";"7611,4";"8412,44";"8011,92";"7852,32";"7611,4";"7451,8";"7291,44";"8011,92";"1";"0";"0";"Керамогранит";;;"Плитка для ванной";
"311424";"+11614";"панно, Cen.Frapuccino Pul., 58,5x58,5";"+11614 Панно керамич. CEN.FRAPUCCINO PUL., 58,5x58,5";"Colorker";"Frapuccino";"панно";"58,5x58,5";"58,5";"58,5";"16";"2";"0,6845";"шт";;"1";"8640";"8208";"16206,4";"6840";"8208";"6840";"6840";"6840";"6840";"6840";"6840";"1";"0";"0";"Керамогранит";;;"Плитка для ванной";
"311425";"+11615";"панно, Centro Frapuccino Pul., 58,5x58,5";"+11615 Панно керамич. CENTRO FRAPUCCINO PUL., 58,5x58,5";"Colorker";"Frapuccino";"панно";"58,5x58,5";"58,5";"58,5";"16";"2";"0,6845";"шт";;"1";"8640";"8208";"19969,6";"6840";"8208";"6840";"6840";"6840";"6840";"6840";"6840";"1";"0";"0";"Керамогранит";;;"Плитка для ванной";
"311426";"+11616";"бордюр, Lis.Descanso Frapuccino Pul., 18,7x58,5";"+11616 Бордюр керамич. LIS.DESCANSO FRAPUCCINO PUL., 18,7x58,5";"Colorker";"Frapuccino";"бордюр";"18,7x58,5";"18,7";"58,5";"23,3";"9";"0,9846";"шт";;"1";"960";"912";"1960";"760";"912";"760";"760";"760";"760";"760";"760";"1";"0";"0";"Керамогранит";;;"Плитка для ванной";
"311427";"+11617";"бордюр, Lis.Decor Frapuccino Pul., 18,7x58,5";"+11617 Бордюр керамич. LIS.DECOR FRAPUCCINO PUL., 18,7x58,5";"Colorker";"Frapuccino";"бордюр";"18,7x58,5";"18,7";"58,5";"23,3";"9";"0,9846";"шт";;"1";"3539,2";"2857,6";"3841,6";"2281,52";"2521,68";"2401,6";"2353,72";"2281,52";"2233,64";"2185,76";"2401,6";"1";"0";"0";"Керамогранит";;;"Плитка для ванной";
"311428";"+11618";"вставка, Taco Frapuccino Pul., 18,7x18,7";"+11618 Вставка керамич. TACO FRAPUCCINO PUL., 18,7x18,7";"Colorker";"Frapuccino";"вставка";"18,7x18,7";"18,7";"18,7";"22,14";"27";"0,9442";"шт";;"1";"2878,4";"2324,08";"3124,8";"1855,92";"2051,24";"1953,2";"1914,44";"1855,92";"1817,16";"1777,64";"1953,2";"1";"0";"0";"Керамогранит";;;"Плитка для ванной";
"323576";"+19259";"плитка, INVICTUS AMBER PUL., 59x119";"+19259 Плитка облиц. керамич. INVICTUS AMBER PUL., 59x119";"Colorker";"Invictus";"плитка";"59x119";"59";"119";"24";"2";"1,4";"м2";;"0";"6865,6";"5544,2";"6865,6";"4426,24";"4892,12";"4658,8";"4566,08";"4426,24";"4332,76";"4240,04";"4658,8";"0";"0";"1";"Керамическая плитка";;;;
"323577";"+19260";"плитка, INVICTUS WHITE PUL., 59x119";"+19260 Плитка облиц. керамич. INVICTUS WHITE PUL., 59x119";"Colorker";"Invictus";"плитка";"59x119";"59";"119";"24";"2";"1,4";"м2";;"0";"6865,6";"5544,2";"6865,6";"4426,24";"4892,12";"4658,8";"4566,08";"4426,24";"4332,76";"4240,04";"4658,8";"0";"0";"1";"Керамическая плитка";;;;
"324218";"+19754";"плитка, AURUM BROWN PUL., 59x119";"+19754 Плитка облиц. керамич. AURUM BROWN PUL., 59x119";"Colorker";"Invictus";"плитка";"59x119";"59";"119";"24";"2";"1,4";"м2";;"0";"6865,6";"5544,2";"6865,6";"4426,24";"4892,12";"4658,8";"4566,08";"4426,24";"4332,76";"4240,04";"4658,8";"0";"0";"1";"Керамическая плитка";;;;
"324219";"+19755";"плитка, AURUM IVORY PUL., 59x119";"+19755 Плитка облиц. керамич. AURUM IVORY PUL., 59x119";"Colorker";"Invictus";"плитка";"59x119";"59";"119";"24";"2";"1,4";"м2";;"0";"6865,6";"5544,2";"6865,6";"4426,24";"4892,12";"4658,8";"4566,08";"4426,24";"4332,76";"4240,04";"4658,8";"0";"0";"1";"Керамическая плитка";;;;
"324220";"+19756";"плитка, BELLAGIO DARK PUL., 59x119";"+19756 Плитка облиц. керамич. BELLAGIO DARK PUL., 59x119";"Colorker";"Invictus";"плитка";"59x119";"59";"119";"24";"2";"1,4";"м2";;"0";"6865,6";"5544,2";"6865,6";"4426,24";"4892,12";"4658,8";"4566,08";"4426,24";"4332,76";"4240,04";"4658,8";"0";"0";"1";"Керамическая плитка";;;;
"324221";"+19757";"плитка, CREM-PARADOR PUL., 59x119";"+19757 Плитка облиц. керамич. CREM-PARADOR PUL., 59x119";"Colorker";"Invictus";"плитка";"59x119";"59";"119";"24";"2";"1,4";"м2";;"0";"6865,6";"5544,2";"6865,6";"4426,24";"4892,12";"4658,8";"4566,08";"4426,24";"4332,76";"4240,04";"4658,8";"0";"0";"1";"Керамическая плитка";;;;
"324222";"+19758";"плитка, DAINO BEIGE PUL., 59x119";"+19758 Плитка облиц. керамич. DAINO BEIGE PUL., 59x119";"Colorker";"Invictus";"плитка";"59x119";"59";"119";"24";"2";"1,4";"м2";;"0";"6865,6";"5544,2";"6865,6";"4426,24";"4892,12";"4658,8";"4566,08";"4426,24";"4332,76";"4240,04";"4658,8";"0";"0";"1";"Керамическая плитка";;;;
"324223";"+19759";"плитка, ESTATUARIO PUL., 59x119";"+19759 Плитка облиц. керамич. ESTATUARIO PUL., 59x119";"Colorker";"Invictus";"плитка";"59x119";"59";"119";"24";"2";"1,4";"м2";;"0";"6865,6";"5544,2";"6865,6";"4426,24";"4892,12";"4658,8";"4566,08";"4426,24";"4332,76";"4240,04";"4658,8";"0";"0";"1";"Керамическая плитка";;;;
"324224";"+19760";"плитка, FRAPUCCINO PUL., 59x119";"+19760 Плитка облиц. керамич. FRAPUCCINO PUL., 59x119";"Colorker";"Invictus";"плитка";"59x119";"59";"119";"24";"2";"1,4";"м2";;"0";"6865,6";"5544,2";"6865,6";"4426,24";"4892,12";"4658,8";"4566,08";"4426,24";"4332,76";"4240,04";"4658,8";"0";"0";"1";"Керамическая плитка";;;;
"324225";"+19761";"плитка, MILLENIUM NOCE PUL., 59x119";"+19761 Плитка облиц. керамич. MILLENIUM NOCE PUL., 59x119";"Colorker";"Invictus";"плитка";"59x119";"59";"119";"24";"2";"1,4";"м2";;"1";"6865,6";"5544,2";"6865,6";"4426,24";"4892,12";"4658,8";"4566,08";"4426,24";"4332,76";"4240,04";"4658,8";"0";"0";"1";"Керамическая плитка";;;;
"324226";"+19762";"плитка, MILLENIUM STELLA PUL., 59x119";"+19762 Плитка облиц. керамич. MILLENIUM STELLA PUL., 59x119";"Colorker";"Invictus";"плитка";"59x119";"59";"119";"24";"2";"1,4";"м2";;"0";"6865,6";"5544,2";"6865,6";"4426,24";"4892,12";"4658,8";"4566,08";"4426,24";"4332,76";"4240,04";"4658,8";"0";"0";"1";"Керамическая плитка";;;;
"321222";"+17648";"плитка, Landscape Blanco, 25x75";"+17648 Плитка облиц. керамич. LANDSCAPE BLANCO, 25x75";"Colorker";"Landscape";"плитка";"25x75";"25";"75";"20,5";"6";"1,13";"м2";;"0";"2688";"2170,56";"2688";"1732,8";"1915,2";"1824";"1787,52";"1732,8";"1696,32";"1659,84";"1824";"0";"0";"0";"Керамическая плитка";"Модерн";"глянцевая";"Плитка для ванной";"белый"
"321223";"+17649";"плитка, Landscape Crema, 25x75";"+17649 Плитка облиц. керамич. LANDSCAPE CREMA, 25x75";"Colorker";"Landscape";"плитка";"25x75";"25";"75";"20,5";"6";"1,13";"м2";;"0";"2688";"2170,56";"2688";"1732,8";"1915,2";"1824";"1787,52";"1732,8";"1696,32";"1659,84";"1824";"0";"0";"0";"Керамическая плитка";"Модерн";"глянцевая";"Плитка для ванной";"бежевый"
"321224";"+17650";"плитка, Landscape Caramel, 25x75";"+17650 Плитка облиц. керамич. LANDSCAPE CARAMEL, 25x75";"Colorker";"Landscape";"плитка";"25x75";"25";"75";"20,5";"6";"1,13";"м2";;"0";"2688";"2170,56";"2688";"1732,8";"1915,2";"1824";"1787,52";"1732,8";"1696,32";"1659,84";"1824";"0";"0";"0";"Керамическая плитка";"Модерн";"глянцевая";"Плитка для ванной";"коричневый"
"321225";"+17651";"плитка, Landscape Vison, 25x75";"+17651 Плитка облиц. керамич. LANDSCAPE VISON, 25x75";"Colorker";"Landscape";"плитка";"25x75";"25";"75";"20,5";"6";"1,13";"м2";;"0";"2688";"2170,56";"2688";"1732,8";"1915,2";"1824";"1787,52";"1732,8";"1696,32";"1659,84";"1824";"0";"0";"0";"Керамическая плитка";"Модерн";"глянцевая";"Плитка для ванной";"серый"
"321226";"+17652";"пол, Landscape Caramel 45, 45x45";"+17652 Плитка нап. керамич. LANDSCAPE CARAMEL 45, 45x45";"Colorker";"Landscape";"пол";"45x45";"45";"45";"23,8";"5";"1";"м2";;"0";"2240";"1808,8";"2240";"1444";"1596";"1520";"1489,6";"1444";"1413,6";"1383,2";"1520";"0";"0";"0";"Керамическая плитка";"Модерн";"глянцевая";"Плитка для пола";"коричневый"
"321227";"+17653";"пол, Landscape Vison 45, 45x45";"+17653 Плитка нап. керамич. LANDSCAPE VISON 45, 45x45";"Colorker";"Landscape";"пол";"45x45";"45";"45";"23,8";"5";"1";"м2";;"0";"2240";"1808,8";"2240";"1444";"1596";"1520";"1489,6";"1444";"1413,6";"1383,2";"1520";"0";"0";"0";"Керамическая плитка";"Модерн";"глянцевая";"Плитка для пола";"серый"
"321243";"+17654";"декор, Decor October Mix 1, 25x75";"+17654 Декор керамич. DECOR OCTOBER MIX 1, 25x75";"Colorker";"Landscape";"декор";"25x75";"25";"75";"20,5";"6";"1,125";"шт";;"0";"1691,2";"1365,72";"1691,2";"1090,6";"1205,36";"1147,6";"1124,8";"1090,6";"1067,8";"1045";"1147,6";"0";"0";"0";"Керамическая плитка";"Модерн";"глянцевая";"Плитка для ванной";
"321244";"+17655";"декор, Decor October Mix 2, 25x75";"+17655 Декор керамич. DECOR OCTOBER MIX 2, 25x75";"Colorker";"Landscape";"декор";"25x75";"25";"75";"20,5";"6";"1,125";"шт";;"0";"1691,2";"1365,72";"1691,2";"1090,6";"1205,36";"1147,6";"1124,8";"1090,6";"1067,8";"1045";"1147,6";"0";"0";"0";"Керамическая плитка";"Модерн";"глянцевая";"Плитка для ванной";
"311147";"+10882";"плитка, Austral Blanco, 20x60,5";"+10882 Плитка облиц. керамич. AUSTRAL BLANCO, 20x60,5";"Colorker";"Mandalay";"плитка";"20x60,5";"20";"60,5";"19,9";"9";"1,09";"м2";;"1";"1728";"1641,6";"1728";"1368";"1641,6";"1368";"1368";"1368";"1368";"1368";"1368";"0";"1";"0";"Керамическая плитка";"Модерн";"глянцевая";"Плитка для ванной";"Белый"
"311148";"+10883";"плитка, Mandalay Mint, 20x60,5";"+10883 Плитка облиц. керамич. MANDALAY MINT, 20x60,5";"Colorker";"Mandalay";"плитка";"20x60,5";"20";"60,5";"19,9";"9";"1,09";"м2";;"1";"1728";"1641,6";"1728";"1368";"1641,6";"1368";"1368";"1368";"1368";"1368";"1368";"0";"1";"0";"Керамическая плитка";"Модерн";"глянцевая";"Плитка для ванной";"Салатовый"
"311149";"+10884";"бордюр, Lis.Mandalay Mint, 5,5x60,5";"+10884 Бордюр керамич. LIS.MANDALAY MINT, 5,5x60,5";"Colorker";"Mandalay";"бордюр";"5,5x60,5";"5,5";"60,5";"8,48";"16";"0,5324";"шт";;"1";"672";"542,64";"672";"433,2";"478,8";"456";"446,88";"433,2";"424,08";"414,96";"456";"0";"1";"0";"Керамическая плитка";"Модерн";;"Плитка для ванной";"Салатовый"
"311150";"+10885";"панно, Set Decorado Funny Fruit, 80x60,5";"+10885 Панно керамич. SET DECORADO FUNNY FRUIT, 80x60,5";"Colorker";"Mandalay";"панно";"80x60,5";"80";"60,5";"8,38";"1";"0,484";"шт";;"1";"4320";"4104";"4320";"3420";"4104";"3420";"3420";"3420";"3420";"3420";"3420";"0";"1";"0";"Керамическая плитка";"Модерн";;"Плитка для ванной";"Салатовый"
"311151";"+10886";"панно, Set Decorado Funny Bay, 80x60,5";"+10886 Панно керамич. SET DECORADO FUNNY BAY, 80x60,5";"Colorker";"Mandalay";"панно";"80x60,5";"80";"60,5";"8,38";"1";"0,484";"шт";;"1";"6272";"5064,64";"6272";"4043,2";"4468,8";"4256";"4170,88";"4043,2";"3958,08";"3872,96";"4256";"0";"1";"0";"Керамическая плитка";"Модерн";;"Плитка для ванной";"Салатовый"
"311153";"+10888";"пол, Mandalay Mint, 31,6x31,6";"+10888 Плитка нап. керамич. MANDALAY MINT, 31,6x31,6";"Colorker";"Mandalay";"пол";"31,6x31,6";"31,6";"31,6";"21,75";"12";"1,2";"м2";;"1";"2654,4";"2143,2";"2654,4";"1711,52";"1891,64";"1801,2";"1765,48";"1711,52";"1675,8";"1639,32";"1801,2";"0";"1";"0";"Керамическая плитка";"Модерн";"глянцевая";"Плитка для пола";"Салатовый"
"311156";"+10890";"бордюр, Lis.Mandalay Violet, 5,5x60,5";"+10890 Бордюр керамич. LIS.MANDALAY VIOLET, 5,5x60,5";"Colorker";"Mandalay";"бордюр";"5,5x60,5";"5,5";"60,5";"8,48";"16";"0,5324";"шт";;"1";"672";"542,64";"672";"433,2";"478,8";"456";"446,88";"433,2";"424,08";"414,96";"456";"0";"1";"0";"Керамическая плитка";"Модерн";;"Плитка для ванной";"фиолетовый"
"311160";"+10891";"пол, Mandalay Violet, 31,6x31,6";"+10891 Плитка нап. керамич. MANDALAY VIOLET, 31,6x31,6";"Colorker";"Mandalay";"пол";"31,6x31,6";"31,6";"31,6";"21,75";"12";"1,2";"м2";;"1";"1440";"1368";"1440";"1140";"1368";"1140";"1140";"1140";"1140";"1140";"1140";"0";"1";"0";"Керамическая плитка";"Модерн";"глянцевая";"Плитка для пола";"фиолетовый"
"311418";"+11606";"пол, Millenium Stella Pul., 58,5x58,5";"+11606 Плитка нап. керамич. MILLENIUM STELLA PUL., 58,5x58,5";"Colorker";"Millenium";"пол";"58,5x58,5";"58,5";"58,5";"24";"3";"1,03";"м2";;"1";"5409,6";"4368,48";"5409,6";"3487,64";"3854,72";"3670,8";"3597,84";"3487,64";"3413,92";"3340,96";"3670,8";"0";"0";"0";"Керамическая плитка";;;;
"311419";"+11607";"вставка, Ven.Millenium Noce Pul., 58,5x58,5";"+11607 Вставка керамич. VEN.MILLENIUM NOCE PUL., 58,5x58,5";"Colorker";"Millenium";"вставка";"58,5x58,5";"58,5";"58,5";"12,7";"2";"0,6845";"шт";;"1";"2811,2";"2270,12";"2811,2";"1812,6";"2003,36";"1907,6";"1869,6";"1812,6";"1774,6";"1736,6";"1907,6";"0";"0";"0";"Керамогранит";"Мрамор";"полированная";"Плитка для гостиной; Плитка для пола";"бежевый"
"311420";"+11608";"вставка, Ven.Millenium Stella Pul., 58,5x58,5";"+11608 Вставка керамич. VEN.MILLENIUM STELLA PUL., 58,5x58,5";"Colorker";"Millenium";"вставка";"58,5x58,5";"58,5";"58,5";"12,7";"2";"0,6845";"шт";;"1";"2811,2";"2270,12";"2811,2";"1812,6";"2003,36";"1907,6";"1869,6";"1812,6";"1774,6";"1736,6";"1907,6";"0";"0";"0";"Керамогранит";"Мрамор";"полированная";"Плитка для гостиной; Плитка для пола";"белый"
"311421";"+11609";"вставка, Dec.Tondo Gold, 29,5x29,5";"+11609 Вставка керамич. DEC.TONDO GOLD, 29,5x29,5";"Colorker";"Millenium";"вставка";"29,5x29,5";"29,5";"29,5";"1";"1";"0,087";"шт";;"1";"5667,2";"4575,96";"5667,2";"3653,32";"4037,88";"3845,6";"3768,84";"3653,32";"3576,56";"3499,8";"3845,6";"0";"0";"0";"Керамогранит";"Мрамор";"полированная";"Плитка для гостиной; Плитка для пола";"золотой"
"312097";"+11611";"вставка, Taco Tondo Gold, 10x10";"+11611 Вставка керамич. TACO TONDO GOLD, 10x10";"Colorker";"Millenium";"вставка";"10x10";"10";"10";"5";"10";"0,1";"шт";;"1";"1960";"1583,08";"1960";"1263,88";"1396,88";"1330";"1303,4";"1263,88";"1237,28";"1210,68";"1330";"0";"0";"0";"Керамогранит";"Мрамор";"полированная";"Плитка для гостиной; Плитка для пола";"золотой"
"322421";"+18719";"постер, Poster District 20cmx100cm, 20x100";"+18719 Постер POSTER DISTRICT 20CMX100CM, 20x100";"Colorker";"Posters";"постер";"20x100";"20";"100";"0,3";"1";"0,2";"шт";;"0";"0";"0";"0";"0,01";"0";"0,01";"0,01";"0,01";"0,01";"0,01";"0,01";"0";"0";"0";;;;;
"322422";"+18720";"постер, Poster District 14cmx80cm, 14x80";"+18720 Постер POSTER DISTRICT 14CMX80CM, 14x80";"Colorker";"Posters";"постер";"14x80";"14";"80";"0,35";"1";"0,112";"шт";;"0";"0";"0";"0";"0,01";"0";"0,01";"0,01";"0,01";"0,01";"0,01";"0,01";"0";"0";"0";;;;;
